employee_name,employee_code,on_date,status,status_code,remarks,seed_id
Suman Kumari,AFSM-004,2025-06-02,Present,0,Generated default Present: no absent/halfday mark,653c8120-a2c9-5668-accb-26aa4242e029
Suman Kumari,AFSM-004,2025-06-03,Absent,1,Excel import: Absent,03458d91-e281-594e-970a-16c7c68ed012
Suman Kumari,AFSM-004,2025-06-04,Absent,1,Excel import: Absent,9ff45d08-7605-5d78-9c94-50c50a0c8c39
Suman Kumari,AFSM-004,2025-06-05,Present,0,Generated default Present: no absent/halfday mark,c503a771-77f2-5055-a6cd-5d44ca9feb37
Suman Kumari,AFSM-004,2025-06-06,Present,0,Generated default Present: no absent/halfday mark,968057fa-23a5-501b-aa23-b0635922a242
Suman Kumari,AFSM-004,2025-06-07,Present,0,Generated default Present: no absent/halfday mark,a9bc27aa-9474-59df-a913-6810dcbd68ab
Suman Kumari,AFSM-004,2025-06-08,Present,0,Generated default Present: no absent/halfday mark,bd3658db-6e0a-5927-8c53-dce4ec2f2799
Suman Kumari,AFSM-004,2025-06-09,HalfDay,2,Excel import: HalfDay,5c34f835-c8d5-5114-8b59-0291828f223d
Suman Kumari,AFSM-004,2025-06-10,HalfDay,2,Excel import: HalfDay,6194c6cb-481a-5fb1-987e-68c0706ae3e2
Suman Kumari,AFSM-004,2025-06-11,Absent,1,Excel import: Absent,760c4d73-2ff3-5da6-965b-5490086106ab
Suman Kumari,AFSM-004,2025-06-12,Absent,1,Excel import: Absent,715f7196-8846-5af9-b9ab-52f5c32ac8e3
Suman Kumari,AFSM-004,2025-06-13,Absent,1,Excel import: Absent,bb850912-4a6b-5885-a83f-2f415522932b
Suman Kumari,AFSM-004,2025-06-14,Present,0,Generated default Present: no absent/halfday mark,54d32709-18c4-53aa-89a2-4ac0d927e839
Suman Kumari,AFSM-004,2025-06-15,Present,0,Generated default Present: no absent/halfday mark,d5a955ba-e3f7-5cd0-93d7-d9a542ad62f3
Suman Kumari,AFSM-004,2025-06-16,Absent,1,Excel import: Absent,4c18869a-1047-5cae-9e10-00e866d9fa90
Suman Kumari,AFSM-004,2025-06-17,Present,0,Generated default Present: no absent/halfday mark,c6cf6594-3dee-529e-a563-833ffba8f4e0
Suman Kumari,AFSM-004,2025-06-18,Absent,1,Excel import: Absent,fb26c09d-dcf1-542b-b6c8-1cc1a538ca51
Suman Kumari,AFSM-004,2025-06-19,Absent,1,Excel import: Absent,a516d0c7-9e65-5cc1-b675-1d4a2b04133f
Suman Kumari,AFSM-004,2025-06-20,Present,0,Generated default Present: no absent/halfday mark,2257cf79-f8c7-5245-9c94-05e261fdeb4f
Suman Kumari,AFSM-004,2025-06-21,Absent,1,Excel import: Absent,2a678e6c-d090-53c8-9ed0-f7c150b3bbcf
Suman Kumari,AFSM-004,2025-06-22,Present,0,Generated default Present: no absent/halfday mark,5ea2f1b2-0684-599b-9d57-dbab1a854a88
Suman Kumari,AFSM-004,2025-06-23,Present,0,Generated default Present: no absent/halfday mark,62c55c3f-4510-5250-a718-40a09b910f78
Suman Kumari,AFSM-004,2025-06-24,Present,0,Generated default Present: no absent/halfday mark,a15fe97d-ce69-5ba3-8c79-e3219c2b6751
Suman Kumari,AFSM-004,2025-06-25,Absent,1,Excel import: Absent,466dadbf-809a-5e89-9edd-3f9095db4aca
Sarbin Parveen,AFSM-005,2024-09-24,Present,0,Generated default Present: no absent/halfday mark,4f535562-eaf6-52db-887c-360df1aadbcd
Sarbin Parveen,AFSM-005,2024-09-25,Present,0,Generated default Present: no absent/halfday mark,2b76eb15-6e03-5e70-af42-04b18aa86462
Sarbin Parveen,AFSM-005,2024-09-26,Present,0,Generated default Present: no absent/halfday mark,889e045c-cbf2-5459-82d9-6a46fe0f7257
Sarbin Parveen,AFSM-005,2024-09-27,Present,0,Generated default Present: no absent/halfday mark,78068cdb-285d-5b26-82f8-79481df3a777
Sarbin Parveen,AFSM-005,2024-09-28,Present,0,Generated default Present: no absent/halfday mark,e979f60c-208e-527d-96ee-fc053c756900
Sarbin Parveen,AFSM-005,2024-09-29,Present,0,Generated default Present: no absent/halfday mark,f6d60c20-c848-5d1e-b384-a7d0ef967406
Sarbin Parveen,AFSM-005,2024-09-30,Present,0,Generated default Present: no absent/halfday mark,cf159212-f793-5a79-9f0a-2f5bb960c2c4
Sarbin Parveen,AFSM-005,2024-10-01,Present,0,Generated default Present: no absent/halfday mark,e7ef5766-4b3e-5163-8058-f7a1d3750a40
Sarbin Parveen,AFSM-005,2024-10-02,Present,0,Generated default Present: no absent/halfday mark,8c57040c-fed2-5b5c-bfe0-fc464503b104
Sarbin Parveen,AFSM-005,2024-10-03,Present,0,Generated default Present: no absent/halfday mark,aef263e1-1b4f-50de-a8bf-6ecae38642e9
Sarbin Parveen,AFSM-005,2024-10-04,Present,0,Generated default Present: no absent/halfday mark,a40dbe96-733b-5d5f-aa68-810d59e4ab81
Sarbin Parveen,AFSM-005,2024-10-05,Present,0,Generated default Present: no absent/halfday mark,fe0e4d6c-4849-5b7c-bd15-54225437c5c5
Sarbin Parveen,AFSM-005,2024-10-06,Present,0,Generated default Present: no absent/halfday mark,ebc21cfd-1926-5d4d-b6a4-3130d0303fc3
Sarbin Parveen,AFSM-005,2024-10-07,Present,0,Generated default Present: no absent/halfday mark,09751861-2b82-59fd-988c-90e94154cdf9
Sarbin Parveen,AFSM-005,2024-10-08,Present,0,Generated default Present: no absent/halfday mark,3591e026-9f68-5689-bb8f-347fd0bd560b
Sarbin Parveen,AFSM-005,2024-10-09,Present,0,Generated default Present: no absent/halfday mark,27d4147f-9f85-5f9f-9e57-411747e11ac7
Sarbin Parveen,AFSM-005,2024-10-10,Present,0,Generated default Present: no absent/halfday mark,71fc931f-8834-5ca4-a0f2-bfa7d6918695
Sarbin Parveen,AFSM-005,2024-10-11,Present,0,Generated default Present: no absent/halfday mark,e981a4ff-14db-55bf-964f-0202a631491e
Sarbin Parveen,AFSM-005,2024-10-12,Present,0,Generated default Present: no absent/halfday mark,cb99fbbe-87b3-545c-9456-ad74d460c85c
Sarbin Parveen,AFSM-005,2024-10-13,Present,0,Generated default Present: no absent/halfday mark,234bf9fa-6bbf-562f-80cf-c70ba1a1ad5c
Sarbin Parveen,AFSM-005,2024-10-14,Present,0,Generated default Present: no absent/halfday mark,75c59263-972b-5479-9e35-f0f515e7829a
Megha Kumari,AFSM-006,2024-04-01,Present,0,Generated default Present: no absent/halfday mark,f7d19e26-70f7-5924-b47b-ef40631f3096
Megha Kumari,AFSM-006,2024-04-02,Present,0,Generated default Present: no absent/halfday mark,822cae08-24f9-5989-a735-23951470394a
Megha Kumari,AFSM-006,2024-04-03,Present,0,Generated default Present: no absent/halfday mark,4a219a31-c25e-5e6f-baf3-bbe3deddd927
Megha Kumari,AFSM-006,2024-04-04,Present,0,Generated default Present: no absent/halfday mark,5d19d7a8-eae1-5e0f-b58f-0614f4a95939
Megha Kumari,AFSM-006,2024-04-05,Present,0,Generated default Present: no absent/halfday mark,bf9441d1-4991-5e66-813e-4c741f025742
Megha Kumari,AFSM-006,2024-04-06,Present,0,Generated default Present: no absent/halfday mark,82c164c9-fc11-529b-99d9-11c034640088
Megha Kumari,AFSM-006,2024-04-07,Present,0,Generated default Present: no absent/halfday mark,12d95f02-d519-5796-b234-84a93104c8d1
Megha Kumari,AFSM-006,2024-04-08,Present,0,Generated default Present: no absent/halfday mark,58c7a522-ac1c-5b9f-ae13-ea5952b93725
Megha Kumari,AFSM-006,2024-04-09,Present,0,Generated default Present: no absent/halfday mark,96261b98-7c82-5c69-8d45-da5fcf2a9794
Megha Kumari,AFSM-006,2024-04-10,Present,0,Generated default Present: no absent/halfday mark,5c82ff0d-194f-5f1c-be3a-802508c88b2d
Megha Kumari,AFSM-006,2024-04-11,Present,0,Generated default Present: no absent/halfday mark,d6de9d9b-527e-5ea2-9ac2-6d5016e51020
Megha Kumari,AFSM-006,2024-04-12,Present,0,Generated default Present: no absent/halfday mark,9bc5dce8-2bf6-5c9d-951c-0e62f4e25bf9
Megha Kumari,AFSM-006,2024-04-13,Present,0,Generated default Present: no absent/halfday mark,6f38b694-50d7-58a8-ae7f-2230a86f51f1
Megha Kumari,AFSM-006,2024-04-14,Present,0,Generated default Present: no absent/halfday mark,790be962-1c77-5590-992c-0adb25cd634b
Megha Kumari,AFSM-006,2024-04-15,Present,0,Generated default Present: no absent/halfday mark,57d2e94f-cbd0-527a-8214-28bc8df3dee8
Megha Kumari,AFSM-006,2024-04-16,Present,0,Generated default Present: no absent/halfday mark,b2af0c56-1270-563b-845c-17d90b9def51
Megha Kumari,AFSM-006,2024-04-17,Present,0,Generated default Present: no absent/halfday mark,74f2b2ee-25c0-59b5-b3bf-cd30c73f5794
Megha Kumari,AFSM-006,2024-04-18,Present,0,Generated default Present: no absent/halfday mark,902fb4d2-bfaf-5fe6-8660-215e464aeb10
Megha Kumari,AFSM-006,2024-04-19,Present,0,Generated default Present: no absent/halfday mark,4beefaeb-ca53-5403-b9f2-a0a570564604
Megha Kumari,AFSM-006,2024-04-20,Present,0,Generated default Present: no absent/halfday mark,ed24ac91-71b2-522c-9856-be17e9c7f372
Megha Kumari,AFSM-006,2024-04-21,Present,0,Generated default Present: no absent/halfday mark,d42654b1-41fc-58c0-80b0-cfd42eeaba23
Megha Kumari,AFSM-006,2024-04-22,Present,0,Generated default Present: no absent/halfday mark,13fb8ba9-e6d1-58b8-9722-3ac3bb2bde85
Megha Kumari,AFSM-006,2024-04-23,Present,0,Generated default Present: no absent/halfday mark,acccf3e7-de18-5650-9e88-c2abfb1bd630
Megha Kumari,AFSM-006,2024-04-24,Present,0,Generated default Present: no absent/halfday mark,d4b520c1-398c-55d2-8b39-e7b5fa1ee143
Megha Kumari,AFSM-006,2024-04-25,Present,0,Generated default Present: no absent/halfday mark,8e49d86e-c69e-58f5-9df7-55c3a04a9beb
Megha Kumari,AFSM-006,2024-04-26,Present,0,Generated default Present: no absent/halfday mark,707ba30f-548d-567a-ae05-2f0a364fdad9
Megha Kumari,AFSM-006,2024-04-27,Present,0,Generated default Present: no absent/halfday mark,a3547785-db38-51ae-89ce-49a0bdcd93f2
Megha Kumari,AFSM-006,2024-04-28,Present,0,Generated default Present: no absent/halfday mark,89f8d088-344a-5bb7-9269-b451fd8da0b6
Megha Kumari,AFSM-006,2024-04-29,Present,0,Generated default Present: no absent/halfday mark,788333c8-a825-5296-a846-afc65d27b806
Megha Kumari,AFSM-006,2024-04-30,Present,0,Generated default Present: no absent/halfday mark,640a04c9-46a4-57cb-bb06-706d901279b5
Megha Kumari,AFSM-006,2024-05-01,Present,0,Generated default Present: no absent/halfday mark,5a12d718-8196-5dd1-a8f3-60a201c6f02e
Megha Kumari,AFSM-006,2024-05-02,Present,0,Generated default Present: no absent/halfday mark,33a75017-40c4-577a-8b6d-d2e3b1b29091
Megha Kumari,AFSM-006,2024-05-03,Present,0,Generated default Present: no absent/halfday mark,8e6f24bd-dcea-5d2d-b390-abadef73a06a
Megha Kumari,AFSM-006,2024-05-04,Present,0,Generated default Present: no absent/halfday mark,13b56633-452e-5487-a6c2-33931638f0ff
Megha Kumari,AFSM-006,2024-05-05,Present,0,Generated default Present: no absent/halfday mark,adebe18a-f9f4-5d6b-bb28-a393746ce52f
Megha Kumari,AFSM-006,2024-05-06,Present,0,Generated default Present: no absent/halfday mark,9bd37b4b-b7c1-5a40-84a0-a8b3d29864e1
Megha Kumari,AFSM-006,2024-05-07,Present,0,Generated default Present: no absent/halfday mark,0d2bbc45-5ad8-5541-b10b-1313f4fc0f88
Megha Kumari,AFSM-006,2024-05-08,Present,0,Generated default Present: no absent/halfday mark,c8fc9e05-7f55-5a51-b8d7-0918ccb10d24
Megha Kumari,AFSM-006,2024-05-09,Present,0,Generated default Present: no absent/halfday mark,4a668724-16ee-5cdc-8eb8-372f99826e1f
Megha Kumari,AFSM-006,2024-05-10,Present,0,Generated default Present: no absent/halfday mark,a1e2a60c-9c8d-5361-ad0c-b3b55650e1bc
Megha Kumari,AFSM-006,2024-05-11,Present,0,Generated default Present: no absent/halfday mark,f42f08b4-cbc6-54cc-aee0-288baeb1e6ea
Megha Kumari,AFSM-006,2024-05-12,Present,0,Generated default Present: no absent/halfday mark,5aa8b9e4-c9cb-51ce-ae4e-5c6938bbd14d
Megha Kumari,AFSM-006,2024-05-13,Present,0,Generated default Present: no absent/halfday mark,f71022ee-3b45-51dc-8096-129e64dca139
Megha Kumari,AFSM-006,2024-05-14,Present,0,Generated default Present: no absent/halfday mark,fae9eb55-58e2-55cd-800e-746ce2760cf6
Megha Kumari,AFSM-006,2024-05-15,Present,0,Generated default Present: no absent/halfday mark,81414340-c165-5898-8a85-64ef0da771be
Megha Kumari,AFSM-006,2024-05-16,Present,0,Generated default Present: no absent/halfday mark,01434fbe-caa3-57c3-8b53-e4f1cc5be232
Megha Kumari,AFSM-006,2024-05-17,Present,0,Generated default Present: no absent/halfday mark,8d084b23-71e1-575c-bd70-6f874e9160dc
Megha Kumari,AFSM-006,2024-05-18,Present,0,Generated default Present: no absent/halfday mark,8dac08d7-e4ec-5050-94a5-4055be1bdf63
Megha Kumari,AFSM-006,2024-05-19,Present,0,Generated default Present: no absent/halfday mark,6bdc2eef-1223-539a-a264-ae2e2f4e4888
Megha Kumari,AFSM-006,2024-05-20,Present,0,Generated default Present: no absent/halfday mark,0032ccf7-c477-51d3-983a-60678dbac29f
Megha Kumari,AFSM-006,2024-05-21,Present,0,Generated default Present: no absent/halfday mark,c9be0ce3-2b97-5c1f-bbbb-250025a8077c
Megha Kumari,AFSM-006,2024-05-22,Present,0,Generated default Present: no absent/halfday mark,f312f0e8-e15e-5e5f-a6b9-f2d80873193c
Megha Kumari,AFSM-006,2024-05-23,Present,0,Generated default Present: no absent/halfday mark,89cef522-7a51-5e2e-831a-79a8a442acac
Megha Kumari,AFSM-006,2024-05-24,Present,0,Generated default Present: no absent/halfday mark,1120f2c2-745f-54b3-beec-21e8158a681b
Megha Kumari,AFSM-006,2024-05-25,Present,0,Generated default Present: no absent/halfday mark,09232dc0-b076-5f78-a989-ccf9ef84429e
Megha Kumari,AFSM-006,2024-05-26,Present,0,Generated default Present: no absent/halfday mark,3c1a171f-a9aa-536e-8f34-64a858b5138c
Megha Kumari,AFSM-006,2024-05-27,Present,0,Generated default Present: no absent/halfday mark,ba0399d2-dd3d-5c15-b809-2a42b9dd9052
Megha Kumari,AFSM-006,2024-05-28,Present,0,Generated default Present: no absent/halfday mark,d37c48a2-64a1-5003-a69d-c034d890fa96
Megha Kumari,AFSM-006,2024-05-29,Present,0,Generated default Present: no absent/halfday mark,9bff253c-5269-5fb2-bd9a-92feb2b0e4e2
Megha Kumari,AFSM-006,2024-05-30,Present,0,Generated default Present: no absent/halfday mark,acaeecea-1a06-52fd-bb53-1c4059fc68cf
Megha Kumari,AFSM-006,2024-05-31,Present,0,Generated default Present: no absent/halfday mark,3789c9ff-44af-5084-9421-eea1c66727cf
Megha Kumari,AFSM-006,2024-06-01,Present,0,Generated default Present: no absent/halfday mark,5118e297-55f7-5a8a-97c5-b91659f1d5a9
Megha Kumari,AFSM-006,2024-06-02,Present,0,Generated default Present: no absent/halfday mark,f253998e-75bf-5b88-a924-f6b5bfa3359b
Megha Kumari,AFSM-006,2024-06-03,Present,0,Generated default Present: no absent/halfday mark,4128a775-84b3-50b4-86b4-b115c71d8cfb
Megha Kumari,AFSM-006,2024-06-04,Present,0,Generated default Present: no absent/halfday mark,944a9601-44af-55c6-b7a0-652a26fdb0b9
Megha Kumari,AFSM-006,2024-06-05,Present,0,Generated default Present: no absent/halfday mark,c76ffb40-6f8b-517b-bd46-89997ca46634
Megha Kumari,AFSM-006,2024-06-06,Present,0,Generated default Present: no absent/halfday mark,0329edbb-0e8b-5f44-8438-d557324f4ec7
Megha Kumari,AFSM-006,2024-06-07,Present,0,Generated default Present: no absent/halfday mark,db175189-43da-5a66-943d-dd0b38e5e836
Megha Kumari,AFSM-006,2024-06-08,Absent,1,Excel import: Absent,6e075ca4-5c81-5390-8371-b61e3087d2c6
Megha Kumari,AFSM-006,2024-06-09,Present,0,Generated default Present: no absent/halfday mark,8a9fb045-5b59-5715-8d0a-51d7a67ad4c8
Megha Kumari,AFSM-006,2024-06-10,Present,0,Generated default Present: no absent/halfday mark,9f95e414-dc6e-516d-921c-b4e72970eaa7
Megha Kumari,AFSM-006,2024-06-11,Present,0,Generated default Present: no absent/halfday mark,1291e4ad-efe8-51e2-b5b5-a4468679fdee
Megha Kumari,AFSM-006,2024-06-12,Present,0,Generated default Present: no absent/halfday mark,6deeda48-82dd-589f-a198-065b7fd0da89
Megha Kumari,AFSM-006,2024-06-13,Present,0,Generated default Present: no absent/halfday mark,dfa8d93b-b1fb-5494-bd11-b03de8dc620a
Megha Kumari,AFSM-006,2024-06-14,Present,0,Generated default Present: no absent/halfday mark,0bd0ea93-8c45-51dc-8209-190508f26ee3
Megha Kumari,AFSM-006,2024-06-15,Absent,1,Excel import: Absent,5848b3ba-b471-5213-8cd7-27e9915b3bdc
Megha Kumari,AFSM-006,2024-06-16,Present,0,Generated default Present: no absent/halfday mark,d04528ec-1a0a-5d68-89c8-c1ba41036ef6
Megha Kumari,AFSM-006,2024-06-17,Present,0,Generated default Present: no absent/halfday mark,b4145734-88d9-532a-94d3-b4b3a8fe4193
Megha Kumari,AFSM-006,2024-06-18,Present,0,Generated default Present: no absent/halfday mark,e1a8dc13-2fda-5ccf-bb0c-375efa5338c5
Megha Kumari,AFSM-006,2024-06-19,Present,0,Generated default Present: no absent/halfday mark,53d3d93e-59b5-5207-9875-8d368d5feecf
Megha Kumari,AFSM-006,2024-06-20,Present,0,Generated default Present: no absent/halfday mark,8f5c98e3-9be3-5be7-a6c7-c63f48bf5a82
Megha Kumari,AFSM-006,2024-06-21,Present,0,Generated default Present: no absent/halfday mark,f2f8baf4-e9ff-567c-ae5c-9f0ff189157d
Megha Kumari,AFSM-006,2024-06-22,Absent,1,Excel import: Absent,fc44fb82-f371-55b3-aa85-6f79834d809c
Megha Kumari,AFSM-006,2024-06-23,Present,0,Generated default Present: no absent/halfday mark,276a47ee-ccfe-5eca-9e30-c9fe4077cbec
Megha Kumari,AFSM-006,2024-06-24,Absent,1,Excel import: Absent,6650a594-f95e-5d8a-8286-b13a0d199087
Megha Kumari,AFSM-006,2024-06-25,Present,0,Generated default Present: no absent/halfday mark,ede38f74-fd9d-5b58-b936-dd9d6f1ae50b
Megha Kumari,AFSM-006,2024-06-26,Present,0,Generated default Present: no absent/halfday mark,5f6f89dc-54d9-500a-b00d-7b0aa776220d
Megha Kumari,AFSM-006,2024-06-27,Present,0,Generated default Present: no absent/halfday mark,e649e9b5-5506-5461-882b-46b50e408c03
Megha Kumari,AFSM-006,2024-06-28,Present,0,Generated default Present: no absent/halfday mark,f14a1a63-95ab-5b46-a8c3-5ec7e247b177
Megha Kumari,AFSM-006,2024-06-29,Present,0,Generated default Present: no absent/halfday mark,fc3d2352-6662-563a-8010-08698b66f502
Megha Kumari,AFSM-006,2024-06-30,Present,0,Generated default Present: no absent/halfday mark,25ef52a4-4264-511f-b3fa-21e615889e00
Megha Kumari,AFSM-006,2024-07-01,Absent,1,Excel import: Absent,4098a983-314e-5245-9105-a4943ef22bbf
Megha Kumari,AFSM-006,2024-07-02,Absent,1,Excel import: Absent,2bead64c-db45-523a-b318-0cbd6757b2f9
Megha Kumari,AFSM-006,2024-07-03,Present,0,Generated default Present: no absent/halfday mark,e9a7579d-e526-598a-a6d6-99f581cbada4
Megha Kumari,AFSM-006,2024-07-04,Present,0,Generated default Present: no absent/halfday mark,43d50362-edb3-5840-8fe8-217d7ccb3d5f
Megha Kumari,AFSM-006,2024-07-05,Present,0,Generated default Present: no absent/halfday mark,c49eb2f6-9355-5436-84f8-7e9de4a6bb75
Megha Kumari,AFSM-006,2024-07-06,Present,0,Generated default Present: no absent/halfday mark,598e9a23-0ecb-50a8-bfc5-9329e219f291
Megha Kumari,AFSM-006,2024-07-07,Present,0,Generated default Present: no absent/halfday mark,9c09353a-3d49-5959-8bd6-d698373004ad
Megha Kumari,AFSM-006,2024-07-08,Present,0,Generated default Present: no absent/halfday mark,5b2ee70f-30b6-5db8-8c8d-e3b5425d7fe2
Megha Kumari,AFSM-006,2024-07-09,Present,0,Generated default Present: no absent/halfday mark,ab41ac00-a62a-5071-8e26-e215e29e3bac
Megha Kumari,AFSM-006,2024-07-10,Absent,1,Excel import: Absent,00fb34e7-66d2-5f20-a5c4-0737f228399a
Megha Kumari,AFSM-006,2024-07-11,Absent,1,Excel import: Absent,21741a4f-aa23-5f42-9b40-2638538234d9
Megha Kumari,AFSM-006,2024-07-12,Present,0,Generated default Present: no absent/halfday mark,f4a5ee7e-d034-529b-a03e-8353fbbdd5b7
Megha Kumari,AFSM-006,2024-07-13,Present,0,Generated default Present: no absent/halfday mark,038988b6-bfca-5ab0-bbed-790b0ccc80b1
Megha Kumari,AFSM-006,2024-07-14,Present,0,Generated default Present: no absent/halfday mark,fec1e28f-c930-5f0c-a2d1-275eeebf7758
Megha Kumari,AFSM-006,2024-07-15,Present,0,Generated default Present: no absent/halfday mark,71198606-1da7-5d90-b0c1-e45863039aea
Megha Kumari,AFSM-006,2024-07-16,Absent,1,Excel import: Absent,9b4c78da-2f92-5911-a589-f2232e9b1ec8
Megha Kumari,AFSM-006,2024-07-17,Present,0,Generated default Present: no absent/halfday mark,ea610e78-d181-5649-86ed-8d19856a02d2
Megha Kumari,AFSM-006,2024-07-18,Present,0,Generated default Present: no absent/halfday mark,f492f4ba-de2a-5fb3-9098-b265ea0ccd34
Megha Kumari,AFSM-006,2024-07-19,Present,0,Generated default Present: no absent/halfday mark,261c9065-b006-5992-8ae5-a3e03878567b
Megha Kumari,AFSM-006,2024-07-20,Present,0,Generated default Present: no absent/halfday mark,ac827731-225f-5aa8-ad45-bf7c6838694f
Megha Kumari,AFSM-006,2024-07-21,Present,0,Generated default Present: no absent/halfday mark,c2d7577c-7bc5-504b-adcb-b05cfbf8c7fc
Megha Kumari,AFSM-006,2024-07-22,Present,0,Generated default Present: no absent/halfday mark,e3091618-2ec9-5a34-aeac-f8ca052182a3
Megha Kumari,AFSM-006,2024-07-23,Present,0,Generated default Present: no absent/halfday mark,b833c1e0-79a7-572f-944d-3c9e3af5ff11
Megha Kumari,AFSM-006,2024-07-24,Present,0,Generated default Present: no absent/halfday mark,3c8dd9d5-aa83-5534-86cc-4eafbca186ca
Megha Kumari,AFSM-006,2024-07-25,Present,0,Generated default Present: no absent/halfday mark,8cd16f43-f75a-5826-a15c-6f63819991ce
Megha Kumari,AFSM-006,2024-07-26,Present,0,Generated default Present: no absent/halfday mark,cb0acd4f-de5d-5b34-a319-bc33d4c1af3f
Megha Kumari,AFSM-006,2024-07-27,Present,0,Generated default Present: no absent/halfday mark,7a71dca3-cf90-5435-9d1c-735753e8232a
Megha Kumari,AFSM-006,2024-07-28,Present,0,Generated default Present: no absent/halfday mark,5a7f9e5a-c5a2-56fb-9b40-4360cb494da1
Megha Kumari,AFSM-006,2024-07-29,Absent,1,Excel import: Absent,8135e1c3-0ce8-5edb-8b60-c91d8136890b
Megha Kumari,AFSM-006,2024-07-30,Present,0,Generated default Present: no absent/halfday mark,bd76c7ce-4d99-5b23-a472-ba59258a7c4a
Megha Kumari,AFSM-006,2024-07-31,Present,0,Generated default Present: no absent/halfday mark,2e287eaa-9fa0-599e-8427-cb5df80cbed3
Megha Kumari,AFSM-006,2024-08-01,HalfDay,2,Excel import: HalfDay,221d7022-9da4-5222-bb1d-ae6aa9fe50b2
Megha Kumari,AFSM-006,2024-08-02,Present,0,Generated default Present: no absent/halfday mark,3f433c78-d32b-5173-8536-f2eabfec421e
Megha Kumari,AFSM-006,2024-08-03,Present,0,Generated default Present: no absent/halfday mark,04a370bc-1fb0-58fb-8770-3e201db634a9
Megha Kumari,AFSM-006,2024-08-04,Present,0,Generated default Present: no absent/halfday mark,f4649eb2-07d7-5faf-aa43-d6e2edd2b4fa
Megha Kumari,AFSM-006,2024-08-05,Absent,1,Excel import: Absent,904a95e3-214e-5a83-9071-6632dc9cdd8b
Megha Kumari,AFSM-006,2024-08-06,Present,0,Generated default Present: no absent/halfday mark,b34d1ac5-47ed-536d-a546-bb15aa0f5f1a
Megha Kumari,AFSM-006,2024-08-07,Present,0,Generated default Present: no absent/halfday mark,7da5a324-ac4a-53bb-be12-5489668b4154
Megha Kumari,AFSM-006,2024-08-08,Present,0,Generated default Present: no absent/halfday mark,ee92b41d-1d80-5d17-bc59-f9f2d9400eea
Megha Kumari,AFSM-006,2024-08-09,Present,0,Generated default Present: no absent/halfday mark,faebf35b-722e-5af4-88b7-708284760d81
Megha Kumari,AFSM-006,2024-08-10,Present,0,Generated default Present: no absent/halfday mark,b4f5661b-4028-5f2b-98cb-8d135a31a30b
Megha Kumari,AFSM-006,2024-08-11,Present,0,Generated default Present: no absent/halfday mark,2eed6b29-166a-5e99-8de5-813bc6da557f
Megha Kumari,AFSM-006,2024-08-12,Present,0,Generated default Present: no absent/halfday mark,f04890e1-bd1d-589d-af66-62a5d6c7524a
Megha Kumari,AFSM-006,2024-08-13,Present,0,Generated default Present: no absent/halfday mark,02e7f9d9-7200-50f2-935b-e07f235f6b0e
Megha Kumari,AFSM-006,2024-08-14,Present,0,Generated default Present: no absent/halfday mark,704f6dff-1e79-591e-a221-637435ab9a43
Megha Kumari,AFSM-006,2024-08-15,Present,0,Generated default Present: no absent/halfday mark,50698448-1f34-55bf-b179-7da1c928222a
Megha Kumari,AFSM-006,2024-08-16,Present,0,Generated default Present: no absent/halfday mark,655cddc9-8785-5e5b-8fda-af9789dee969
Megha Kumari,AFSM-006,2024-08-17,Present,0,Generated default Present: no absent/halfday mark,5e436213-0b03-5ad5-94cd-220fcea1312a
Megha Kumari,AFSM-006,2024-08-18,Present,0,Generated default Present: no absent/halfday mark,4a0c3be1-62a1-5a92-9861-f033cde959b3
Megha Kumari,AFSM-006,2024-08-19,Present,0,Generated default Present: no absent/halfday mark,d9b8cf19-48c1-5443-a7f2-234eb1672d1e
Megha Kumari,AFSM-006,2024-08-20,Absent,1,Excel import: Absent,dc975113-6e61-5f6c-a530-c1a12ea18d3d
Megha Kumari,AFSM-006,2024-08-21,Absent,1,Excel import: Absent,f9f4ea16-b020-5d8a-8694-8d2000a85f93
Megha Kumari,AFSM-006,2024-08-22,Present,0,Generated default Present: no absent/halfday mark,6f05f4fe-cc06-5996-9c80-6f3cf53349c9
Megha Kumari,AFSM-006,2024-08-23,Present,0,Generated default Present: no absent/halfday mark,6f1c67ff-d6dd-506d-9ba7-ce508b07377c
Megha Kumari,AFSM-006,2024-08-24,Present,0,Generated default Present: no absent/halfday mark,1b591874-0912-568f-a4bb-9d534e055c5d
Megha Kumari,AFSM-006,2024-08-25,Present,0,Generated default Present: no absent/halfday mark,1f8dadc0-3ced-5bc1-b77b-8427aedfa45d
Megha Kumari,AFSM-006,2024-08-26,Present,0,Generated default Present: no absent/halfday mark,22e44505-01ee-5620-bc38-b59574f49637
Megha Kumari,AFSM-006,2024-08-27,Present,0,Generated default Present: no absent/halfday mark,67c6536e-8919-5c9e-b123-346be2e610b2
Megha Kumari,AFSM-006,2024-08-28,Present,0,Generated default Present: no absent/halfday mark,6caf234b-9c9f-5fbe-ab9e-f2d01dd74cd3
Megha Kumari,AFSM-006,2024-08-29,Present,0,Generated default Present: no absent/halfday mark,7de104bf-6270-5d52-9c1d-0a536db16f2b
Megha Kumari,AFSM-006,2024-08-30,Present,0,Generated default Present: no absent/halfday mark,6d04cbe2-2494-5a34-9db2-371207cc751e
Megha Kumari,AFSM-006,2024-08-31,Present,0,Generated default Present: no absent/halfday mark,fd817603-9331-5ae4-a033-fd25da71d8a3
